Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
User 4,2022-02-13 16:30:07,00:28:17,,Sherlock: Series 1: The Blind Banker (Episode 2),,Device Type 0,00:28:28,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 15:31:36,00:53:34,,Sherlock: Series 1: A Study in Pink (Episode 1),,Device Type 0,01:27:33,01:27:33,AE (United Arab Emirates)
User 4,2022-02-13 14:55:52,00:34:23,,Sherlock: Series 1: A Study in Pink (Episode 1),,Device Type 0,00:34:29,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 14:54:22,00:00:34,,The Good Doctor: Season 1: Not Fake (Episode 6),,Device Type 0,00:08:01,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 14:43:12,00:04:41,,The Good Doctor: Season 1: Not Fake (Episode 6),,Device Type 0,00:07:26,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 14:29:11,00:59:11,Autoplayed: user action: User_Interaction; ,Venom,,Device Type 5,01:33:07,01:33:07,IN (India)
User 4,2022-02-13 13:56:39,00:02:25,,Season 2 Recap: Cobra Kai,RECAP,Device Type 0,00:02:25,00:02:25,AE (United Arab Emirates)
User 4,2022-02-13 13:53:02,00:00:21,,Heat_hook_03_16x9,HOOK,Device Type 0,00:00:21,00:00:21,AE (United Arab Emirates)
User 4,2022-02-13 13:38:43,00:00:33,,The Blacklist: Season 1_hook_primary_16x9,HOOK,Device Type 0,00:00:33,00:00:33,AE (United Arab Emirates)
User 4,2022-02-13 11:39:52,01:52:55,,The Bourne Identity,,Device Type 0,01:51:58,01:51:58,AE (United Arab Emirates)
User 4,2022-02-13 11:04:03,00:35:11,,Oh My God,,Device Type 0,02:03:09,02:03:09,AE (United Arab Emirates)
User 4,2022-02-13 10:19:59,00:33:59,,Oh My God,,Device Type 0,01:27:58,Not latest view,FR (France)
User 4,2022-02-13 09:29:13,00:43:36,,Oh My God,,Device Type 0,00:54:22,Not latest view,CA (Canada)
User 4,2022-02-13 09:05:35,00:06:58,,Oh My God,,Device Type 0,00:06:58,Not latest view,FR (France)
User 4,2022-02-13 09:01:56,00:02:26,,The Good Doctor: Season 1: Not Fake (Episode 6),,Device Type 0,00:02:48,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 08:44:39,00:17:16,,The Good Doctor: Season 1: Point Three Percent (Episode 5),,Device Type 0,00:42:34,00:42:34,AE (United Arab Emirates)
User 4,2022-02-13 08:03:42,00:20:59,,The Good Doctor: Season 1: Point Three Percent (Episode 5),,Device Type 0,00:25:21,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 07:58:55,00:04:05,,The Good Doctor: Season 1: Point Three Percent (Episode 5),,Device Type 0,00:04:26,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 07:55:32,00:03:23,,The Good Doctor: Season 1: Pipes (Episode 4),,Device Type 0,00:42:28,00:42:28,AE (United Arab Emirates)
User 4,2022-02-13 07:53:18,00:32:27,,Venom,,Device Type 5,00:34:00,Not latest view,IN (India)
User 4,2022-02-13 07:52:03,00:00:22,Autoplayed: user action: None; ,Marvel's The Punisher: Season 2 (Trailer),TRAILER,Device Type 5,00:00:22,00:00:22,IN (India)
User 4,2022-02-13 07:51:55,00:00:04,Autoplayed: user action: None; ,The Equalizer_hook_primary_16x9,HOOK,Device Type 5,00:00:04,00:00:04,IN (India)
User 4,2022-02-13 07:51:20,00:00:09,Autoplayed: user action: None; ,The Bourne Identity_hook_primary_16x9,HOOK,Device Type 5,00:00:09,Not latest view,IN (India)
User 4,2022-02-13 07:50:34,00:00:42,Autoplayed: user action: None; ,Shooter (Trailer),TRAILER,Device Type 5,00:00:42,00:00:42,IN (India)
User 4,2022-02-13 07:50:22,00:00:05,Autoplayed: user action: None; ,Once Upon a Time in Hollywood_hook_02_16x9,HOOK,Device Type 5,00:00:05,00:00:05,IN (India)
User 4,2022-02-13 07:25:47,00:26:04,,The Good Doctor: Season 1: Pipes (Episode 4),,Device Type 0,00:39:07,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 07:25:36,00:00:07,,Friends: Season 10: The Last One: Part 1 & Part 2 (Episode 17),,Device Type 0,00:01:10,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 06:57:30,00:25:39,,Tall Girl 2,,Device Type 0,01:32:59,01:32:59,AE (United Arab Emirates)
User 4,2022-02-13 05:35:23,01:08:16,,Tall Girl 2,,Device Type 0,01:08:11,Not latest view,AE (United Arab Emirates)
User 4,2022-02-13 05:08:59,00:26:03,,The Transporter Refueled,,Device Type 0,01:30:05,01:30:05,AE (United Arab Emirates)
User 4,2022-02-13 04:54:28,00:17:29,Autoplayed: user action: Unspecified; ,"Naruto: Season 6: Pure Betrayal, and a Fleeting Plea! (Episode 3)",,Device Type 5,00:19:00,Not latest view,IN (India)
User 4,2022-02-13 04:53:51,00:00:32,Autoplayed: user action: None; ,Peaky Blinders: Season 1_hook_primary_16x9,HOOK,Device Type 5,00:00:32,00:00:32,IN (India)
User 4,2022-02-13 04:51:59,00:01:14,Autoplayed: user action: None; ,Once Upon a Time in Hollywood_hook_05_16x9,HOOK,Device Type 5,00:01:14,00:01:14,IN (India)
User 4,2022-02-13 04:51:45,00:00:05,Autoplayed: user action: None; ,Mission: Impossible_hook_03_16x9,HOOK,Device Type 5,00:00:05,00:00:05,IN (India)
User 4,2022-02-13 00:45:41,00:26:29,,The Transporter Refueled,,Device Type 0,01:17:37,Not latest view,CA (Canada)
User 4,2022-02-13 00:27:38,00:12:04,,The Transporter Refueled,,Device Type 0,00:51:19,Not latest view,CA (Canada)
User 4,2022-02-12 23:41:14,00:39:50,,The Transporter Refueled,,Device Type 0,00:39:40,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 22:42:03,00:45:00,,The Old Guard,,Device Type 0,01:55:03,01:55:03,AE (United Arab Emirates)
User 4,2022-02-12 17:37:47,01:15:48,,The Old Guard,,Device Type 0,01:36:08,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 17:31:40,00:04:12,,The Old Guard,,Device Type 0,00:21:01,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 17:22:09,00:09:20,,The Old Guard,,Device Type 0,00:16:53,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 17:15:09,00:05:38,,The Old Guard,,Device Type 0,00:07:37,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 17:07:36,00:02:11,,The Old Guard,,Device Type 0,00:02:11,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 17:01:53,00:02:55,,Kannathil Muthamittal,,Device Type 0,02:07:56,02:07:56,AE (United Arab Emirates)
User 4,2022-02-12 15:08:53,01:51:44,,Kannathil Muthamittal,,Device Type 0,02:05:19,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 14:59:59,00:01:02,,Kannathil Muthamittal,,Device Type 0,00:07:45,Not latest view,CA (Canada)
User 4,2022-02-12 14:48:57,00:45:21,,The Man from U.N.C.L.E.,,Device Type 5,01:49:53,01:49:53,IN (India)
User 4,2022-02-12 14:48:56,00:06:59,,Kannathil Muthamittal,,Device Type 0,00:06:44,Not latest view,CA (Canada)
User 4,2022-02-12 13:51:38,00:00:04,,Killer's Shadow Trailer: Young Wallander,TRAILER,Device Type 0,00:00:00,00:00:00,AE (United Arab Emirates)
User 4,2022-02-12 13:51:27,00:00:04,,Season 1 Trailer: Making Fun: Season 1,TRAILER,Device Type 0,00:00:03,00:00:03,AE (United Arab Emirates)
User 4,2022-02-12 13:51:16,00:00:05,,"Season 1 Plot Clip: Devotion, a Story of Love and Desire",HOOK,Device Type 0,00:00:05,00:00:05,AE (United Arab Emirates)
User 4,2022-02-12 13:50:59,00:00:14,,BrightBurn_hook_primary_16x9,HOOK,Device Type 0,00:00:13,00:00:13,AE (United Arab Emirates)
User 4,2022-02-12 13:50:45,00:00:07,,Season 1 Villain/Antagonist Clip: The Guardians of Justice,TRAILER,Device Type 0,00:00:07,00:00:07,AE (United Arab Emirates)
User 4,2022-02-12 13:50:28,00:00:16,,Seventh Son_hook_primary_16x9,HOOK,Device Type 0,00:00:16,00:00:16,AE (United Arab Emirates)
User 4,2022-02-12 13:50:08,00:00:07,,Genre Specific Moment Clip: A Madea Homecoming,HOOK,Device Type 0,00:00:07,00:00:07,AE (United Arab Emirates)
User 4,2022-02-12 13:49:05,00:00:54,,Season 1 Teaser 1: The Fame Game,TEASER_TRAILER,Device Type 0,00:00:54,00:00:54,AE (United Arab Emirates)
User 4,2022-02-12 13:48:35,00:00:24,,Trailer: Downfall: The Case Against Boeing,TRAILER,Device Type 0,00:00:24,00:00:24,AE (United Arab Emirates)
User 4,2022-02-12 13:48:25,00:00:09,,Season 1 Trailer: Vikings: Valhalla,TRAILER,Device Type 0,00:00:09,00:00:09,AE (United Arab Emirates)
User 4,2022-02-12 13:48:20,00:00:04,,Season 2 Trailer: Space Force,TRAILER,Device Type 0,00:00:04,00:00:04,AE (United Arab Emirates)
User 4,2022-02-12 12:08:30,01:37:35,,Top Gun,,Device Type 0,01:44:57,01:44:57,AE (United Arab Emirates)
User 4,2022-02-12 12:02:43,00:05:33,,Top Gun,,Device Type 0,00:07:35,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 11:50:27,00:01:56,,Top Gun,,Device Type 0,00:02:14,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 11:23:49,00:00:26,,Friends: Season 10: The Last One: Part 1 & Part 2 (Episode 17),,Device Type 0,00:01:07,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 11:14:44,00:09:05,,Friends: Season 10: The One with Rachel's Going Away Party (Episode 16),,Device Type 0,00:22:40,00:22:40,AE (United Arab Emirates)
User 4,2022-02-12 10:59:19,00:13:40,,Friends: Season 10: The One with Rachel's Going Away Party (Episode 16),,Device Type 0,00:13:40,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 10:57:50,00:01:29,,Friends: Season 10: The One Where Estelle Dies (Episode 15),,Device Type 0,00:23:10,00:23:10,AE (United Arab Emirates)
User 4,2022-02-12 10:43:30,00:12:41,,The Good Doctor: Season 1: Pipes (Episode 4),,Device Type 0,00:13:08,Not latest view,AE (United Arab Emirates)
User 4,2022-02-12 09:59:45,00:41:10,,The Good Doctor: Season 1: Oliver (Episode 3),,Device Type 0,00:41:53,00:41:53,AE (United Arab Emirates)
User 4,2022-02-12 09:17:51,00:41:52,,The Good Doctor: Season 1: Mount Rushmore (Episode 2),,Device Type 0,00:42:23,00:42:23,AE (United Arab Emirates)
User 4,2022-02-12 08:26:16,00:43:48,,The Good Doctor: Season 1: Burnt Food (Episode 1),,Device Type 0,00:42:56,00:42:56,AE (United Arab Emirates)
User 4,2022-02-12 08:15:34,00:09:53,,Saving Private Ryan,,Device Type 0,00:11:41,00:11:41,AE (United Arab Emirates)
User 4,2022-02-12 08:14:49,00:00:22,,Season 1 Trailer:  Space Force,TRAILER,Device Type 0,00:00:22,00:00:22,AE (United Arab Emirates)
User 4,2022-02-12 07:55:56,00:18:52,,The Italian Job,,Device Type 0,01:46:33,01:46:33,AE (United Arab Emirates)
User 4,2022-02-12 07:54:30,00:44:05,Autoplayed: user action: User_Interaction; ,The Man from U.N.C.L.E.,,Device Type 5,01:04:36,Not latest view,IN (India)
User 4,2022-02-12 05:59:39,01:28:08,,The Italian Job,,Device Type 0,01:27:54,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 19:23:32,00:10:10,,Brooklyn Nine-Nine: Season 7: Lights Out (Episode 13),,Device Type 0,00:21:13,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 19:10:16,00:11:05,,Brooklyn Nine-Nine: Season 7: Lights Out (Episode 13),,Device Type 0,00:11:05,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 18:48:46,00:21:13,,Brooklyn Nine-Nine: Season 7: Ransom (Episode 12),,Device Type 0,00:21:27,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 18:36:45,00:12:01,,Brooklyn Nine-Nine: Season 7: Valloweaster (Episode 11),,Device Type 0,00:19:57,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 18:28:46,00:07:46,,Brooklyn Nine-Nine: Season 7: Valloweaster (Episode 11),,Device Type 0,00:08:00,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 18:11:28,00:17:18,,Brooklyn Nine-Nine: Season 7: Admiral Peralta (Episode 10),,Device Type 0,00:21:27,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 18:04:21,00:03:59,,Brooklyn Nine-Nine: Season 7: Admiral Peralta (Episode 10),,Device Type 0,00:04:10,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 17:43:06,00:21:15,,Brooklyn Nine-Nine: Season 7: Dillman (Episode 9),,Device Type 0,00:21:26,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 17:36:24,00:06:42,,Brooklyn Nine-Nine: Season 7: The Takeback (Episode 8),,Device Type 0,00:21:29,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 17:32:06,00:00:23,,Brooklyn Nine-Nine: Season 7: The Takeback (Episode 8),,Device Type 0,00:14:47,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 16:59:11,00:14:27,,Brooklyn Nine-Nine: Season 7: The Takeback (Episode 8),,Device Type 0,00:14:25,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 16:39:44,00:19:26,,Brooklyn Nine-Nine: Season 7: Ding Dong (Episode 7),,Device Type 0,00:21:25,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 16:26:05,00:01:59,,Brooklyn Nine-Nine: Season 7: Ding Dong (Episode 7),,Device Type 0,00:01:59,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 16:16:00,00:10:04,,Brooklyn Nine-Nine: Season 7: Trying (Episode 6),,Device Type 0,00:21:33,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 16:04:09,00:11:18,,Brooklyn Nine-Nine: Season 7: Trying (Episode 6),,Device Type 0,00:11:31,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 15:49:56,00:14:13,,Brooklyn Nine-Nine: Season 7: Debbie (Episode 5),,Device Type 0,00:21:26,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 15:32:48,00:06:59,,Brooklyn Nine-Nine: Season 7: Debbie (Episode 5),,Device Type 0,00:07:13,Not latest view,CA (Canada)
User 4,2022-02-11 15:25:06,00:07:41,,Brooklyn Nine-Nine: Season 7: The Jimmy Jab Games II (Episode 4),,Device Type 0,00:21:18,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 15:08:37,00:13:13,,Brooklyn Nine-Nine: Season 7: The Jimmy Jab Games II (Episode 4),,Device Type 0,00:13:55,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 14:48:51,00:00:07,,Brooklyn Nine-Nine: Season 7: The Jimmy Jab Games II (Episode 4),,Device Type 0,00:00:37,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 06:45:27,00:03:37,,Brooklyn Nine-Nine: Season 7: The Jimmy Jab Games II (Episode 4),,Device Type 0,00:00:36,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 06:35:11,00:10:15,,Brooklyn Nine-Nine: Season 7: Pimemento (Episode 3),,Device Type 0,00:21:29,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 06:28:17,00:06:36,,Brooklyn Nine-Nine: Season 7: Pimemento (Episode 3),,Device Type 0,00:11:15,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 06:08:17,00:05:06,,Brooklyn Nine-Nine: Season 7: Pimemento (Episode 3),,Device Type 0,00:04:53,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 06:07:44,00:00:21,,Brooklyn Nine-Nine: Season 7: Pimemento (Episode 3),,Device Type 0,00:00:20,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 05:56:18,00:09:17,,Brooklyn Nine-Nine: Season 7: Captain Kim (Episode 2),,Device Type 0,00:21:29,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 05:35:33,00:03:38,,Brooklyn Nine-Nine: Season 7: Captain Kim (Episode 2),,Device Type 0,00:12:16,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 05:31:29,00:01:25,,Brooklyn Nine-Nine: Season 7: Captain Kim (Episode 2),,Device Type 0,00:08:39,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 04:45:01,00:07:17,,Brooklyn Nine-Nine: Season 7: Captain Kim (Episode 2),,Device Type 0,00:07:17,Not latest view,FR (France)
User 4,2022-02-11 04:23:16,00:21:45,,Brooklyn Nine-Nine: Season 7: Manhunter (Episode 1),,Device Type 0,00:21:44,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 04:07:14,00:15:58,,Brooklyn Nine-Nine: Season 6: The Suicide Squad (Episode 18),,Device Type 0,00:21:29,Not latest view,AE (United Arab Emirates)
User 4,2022-02-11 03:52:52,00:05:16,,Brooklyn Nine-Nine: Season 6: The Suicide Squad (Episode 18),,Device Type 0,00:05:31,Not latest view,CA (Canada)
User 4,2022-02-10 19:45:59,00:10:25,,Brooklyn Nine-Nine: Season 6: Sicko (Episode 17),,Device Type 0,00:21:25,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 19:18:49,00:02:53,,Brooklyn Nine-Nine: Season 6: Sicko (Episode 17),,Device Type 0,00:12:17,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 19:09:08,00:09:25,,Brooklyn Nine-Nine: Season 6: Sicko (Episode 17),,Device Type 0,00:09:24,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 18:46:39,00:22:03,,Brooklyn Nine-Nine: Season 6: Cinco de Mayo (Episode 16),,Device Type 0,00:21:29,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 18:11:04,00:21:45,,Brooklyn Nine-Nine: Season 6: Return of the King (Episode 15),,Device Type 0,00:21:29,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 17:50:32,00:20:32,,Brooklyn Nine-Nine: Season 6: Ticking Clocks (Episode 14),,Device Type 0,00:20:46,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 17:35:33,00:14:58,,Brooklyn Nine-Nine: Season 6: The Bimbo (Episode 13),,Device Type 0,00:21:28,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 15:46:14,00:07:18,,Brooklyn Nine-Nine: Season 6: The Bimbo (Episode 13),,Device Type 0,00:07:11,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 15:30:25,00:15:48,,Brooklyn Nine-Nine: Season 6: Casecation (Episode 12),,Device Type 0,00:21:30,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 15:17:27,00:05:48,,Brooklyn Nine-Nine: Season 6: Casecation (Episode 12),,Device Type 0,00:05:47,Not latest view,FR (France)
User 4,2022-02-10 14:55:59,00:21:27,,Brooklyn Nine-Nine: Season 6: The Therapist (Episode 11),,Device Type 0,00:21:27,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 14:53:38,00:02:21,,Brooklyn Nine-Nine: Season 6: Gintars (Episode 10),,Device Type 0,00:21:30,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 14:23:46,00:19:40,,Brooklyn Nine-Nine: Season 6: Gintars (Episode 10),,Device Type 0,00:19:11,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 13:58:01,00:21:44,,Brooklyn Nine-Nine: Season 6: The Golden Child (Episode 9),,Device Type 0,00:21:43,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 13:34:53,00:22:30,,"Brooklyn Nine-Nine: Season 6: He Said, She Said (Episode 8)",,Device Type 0,00:21:35,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 13:06:43,00:28:06,,Brooklyn Nine-Nine: Season 6: The Honeypot (Episode 7),,Device Type 0,00:21:40,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 12:42:51,00:21:56,,Brooklyn Nine-Nine: Season 6: The Crime Scene (Episode 6),,Device Type 0,00:21:31,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 12:42:46,00:00:01,,Brooklyn Nine-Nine: Season 6: The Honeypot (Episode 7),,Device Type 0,00:00:00,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 12:20:33,00:21:13,,Brooklyn Nine-Nine: Season 6: A Tale of Two Bandits (Episode 5),,Device Type 0,00:21:27,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 10:08:29,00:16:47,,Brooklyn Nine-Nine: Season 6: Four Movements (Episode 4),,Device Type 0,00:21:24,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 07:21:28,00:04:43,,Brooklyn Nine-Nine: Season 6: Four Movements (Episode 4),,Device Type 0,00:04:45,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 07:02:51,00:18:28,,Brooklyn Nine-Nine: Season 6: The Tattler (Episode 3),,Device Type 0,00:21:26,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 06:50:13,00:03:19,,Brooklyn Nine-Nine: Season 6: The Tattler (Episode 3),,Device Type 0,00:03:19,Not latest view,CR (Costa Rica)
User 4,2022-02-10 06:42:01,00:08:11,,Brooklyn Nine-Nine: Season 6: Hitchcock & Scully (Episode 2),,Device Type 0,00:21:30,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 06:26:53,00:13:21,,Brooklyn Nine-Nine: Season 6: Hitchcock & Scully (Episode 2),,Device Type 0,00:13:20,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 06:05:37,00:21:15,,Brooklyn Nine-Nine: Season 6: Honeymoon (Episode 1),,Device Type 0,00:21:30,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 06:03:03,00:02:34,,Brooklyn Nine-Nine: Season 5: Jake & Amy (Episode 22),,Device Type 0,00:21:47,Not latest view,AE (United Arab Emirates)
User 4,2022-02-10 05:41:27,00:06:01,,Brooklyn Nine-Nine: Season 5: Jake & Amy (Episode 22),,Device Type 0,00:19:21,Not latest view,CA (Canada)
